id,categories
4302,NEW APPOINTMENT
4303,REFILL
4304,NEW APPOINTMENT
4305,NEW APPOINTMENT
4306,OTHERS
4307,NEW APPOINTMENT
4308,MEDICATION RELATED
4309,MEDICATION RELATED
4310,NEW APPOINTMENT
4311,PROVIDER
4312,MEDICATION RELATED
4313,PRIOR AUTHORIZATION
4314,REFILL
4315,REFILL
4316,NEW APPOINTMENT
4317,MEDICATION RELATED
4318,OTHERS
4319,NEW APPOINTMENT
4320,MEDICATION RELATED
4321,MEDICATION RELATED
4322,NEW APPOINTMENT
4323,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4324,NEW APPOINTMENT
4325,NEW APPOINTMENT
4326,MEDICATION RELATED
4327,NEW APPOINTMENT
4328,NEW APPOINTMENT
4329,RESCHEDULING
4330,MEDICATION RELATED
4331,RESCHEDULING
4332,RESCHEDULING
4333,REFILL
4334,MEDICATION RELATED
4335,RUNNING LATE TO APPOINTMENT
4336,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4337,REFILL
4338,LAB RESULTS
4339,MEDICATION RELATED
4340,QUERIES FROM PHARMACY
4341,MEDICATION RELATED
4342,QUERIES FROM PHARMACY
4343,MEDICATION RELATED
4344,REFILL
4345,REFILL
4346,NEW APPOINTMENT
4347,OTHERS
4348,NEW APPOINTMENT
4349,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4350,PROVIDER
4351,REFILL
4352,NEW APPOINTMENT
4353,OTHERS
4354,MEDICATION RELATED
4355,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4356,NEW APPOINTMENT
4357,OTHERS
4358,OTHERS
4359,NEW APPOINTMENT
4360,REFILL
4361,MEDICATION RELATED
4362,RESCHEDULING
4363,REFILL
4364,MEDICATION RELATED
4365,MEDICATION RELATED
4366,NEW APPOINTMENT
4367,RESCHEDULING
4368,NEW APPOINTMENT
4369,OTHERS
4370,LAB RESULTS
4371,NEW APPOINTMENT
4372,NEW APPOINTMENT
4373,MEDICATION RELATED
4374,MEDICATION RELATED
4375,NEW APPOINTMENT
4376,MEDICATION RELATED
4377,NEW APPOINTMENT
4378,OTHERS
4379,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4380,REFILL
4381,PROVIDER
4382,NEW APPOINTMENT
4383,RUNNING LATE TO APPOINTMENT
4384,OTHERS
4385,RUNNING LATE TO APPOINTMENT
4386,REFILL
4387,NEW APPOINTMENT
4388,MEDICATION RELATED
4389,OTHERS
4390,MEDICATION RELATED
4391,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4392,FOLLOW UP ON PREVIOUS REQUEST
4393,REFILL
4394,QUERIES FROM PHARMACY
4395,OTHERS
4396,PROVIDER
4397,NEW APPOINTMENT
4398,NEW APPOINTMENT
4399,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4400,REFILL
4401,REFILL
4402,REFILL
4403,OTHERS
4404,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4405,REFILL
4406,OTHERS
4407,REFILL
4408,RUNNING LATE TO APPOINTMENT
4409,OTHERS
4410,LAB RESULTS
4411,RESCHEDULING
4412,MEDICATION RELATED
4413,MEDICATION RELATED
4414,NEW APPOINTMENT
4415,REFILL
4416,MEDICATION RELATED
4417,OTHERS
4418,PRIOR AUTHORIZATION
4419,MEDICATION RELATED
4420,MEDICATION RELATED
4421,LAB RESULTS
4422,QUERIES FROM PHARMACY
4423,PROVIDER
4424,QUERIES FROM PHARMACY
4425,NEW APPOINTMENT
4426,REFILL
4427,OTHERS
4428,MEDICATION RELATED
4429,PROVIDER
4430,REFILL
4431,MEDICATION RELATED
4432,OTHERS
4433,MEDICATION RELATED
4434,MEDICATION RELATED
4435,NEW APPOINTMENT
4436,NEW APPOINTMENT
4437,REFILL
4438,OTHERS
4439,NEW APPOINTMENT
4440,REFILL
4441,MEDICATION RELATED
4442,MEDICATION RELATED
4443,REFILL
4444,QUERIES FROM PHARMACY
4445,NEW APPOINTMENT
4446,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4447,NEW APPOINTMENT
4448,MEDICATION RELATED
4449,PRIOR AUTHORIZATION
4450,MEDICATION RELATED
4451,NEW APPOINTMENT
4452,LAB RESULTS
4453,QUERIES FROM PHARMACY
4454,REFILL
4455,OTHERS
4456,OTHERS
4457,SYMPTOMS
4458,NEW APPOINTMENT
4459,REFILL
4460,NEW APPOINTMENT
4461,PROVIDER
4462,NEW APPOINTMENT
4463,MEDICATION RELATED
4464,OTHERS
4465,NEW APPOINTMENT
4466,NEW APPOINTMENT
4467,MEDICATION RELATED
4468,NEW APPOINTMENT
4469,NEW APPOINTMENT
4470,OTHERS
4471,REFILL
4472,OTHERS
4473,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4474,REFILL
4475,MEDICATION RELATED
4476,REFILL
4477,PROVIDER
4478,MEDICATION RELATED
4479,RESCHEDULING
4480,NEW APPOINTMENT
4481,REFILL
4482,MEDICATION RELATED
4483,MEDICATION RELATED
4484,OTHERS
4485,MEDICATION RELATED
4486,MEDICATION RELATED
4487,NEW APPOINTMENT
4488,NEW APPOINTMENT
4489,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4490,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4491,OTHERS
4492,RUNNING LATE TO APPOINTMENT
4493,MEDICATION RELATED
4494,MEDICATION RELATED
4495,NEW APPOINTMENT
4496,REFILL
4497,NEW APPOINTMENT
4498,NEW APPOINTMENT
4499,REFILL
4500,OTHERS
4501,NEW APPOINTMENT
4502,LAB RESULTS
4503,REFILL
4504,REFILL
4505,NEW APPOINTMENT
4506,NEW APPOINTMENT
4507,PROVIDER
4508,QUERIES FROM PHARMACY
4509,PROVIDER
4510,REFILL
4511,REFILL
4512,NEW APPOINTMENT
4513,OTHERS
4514,NEW APPOINTMENT
4515,NEW APPOINTMENT
4516,MEDICATION RELATED
4517,QUERY ON CURRENT APPOINTMENT
4518,MEDICATION RELATED
4519,RUNNING LATE TO APPOINTMENT
4520,CHANGE OF PROVIDER
4521,MEDICATION RELATED
4522,REFILL
4523,OTHERS
4524,MEDICATION RELATED
4525,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4526,MEDICATION RELATED
4527,MEDICATION RELATED
4528,NEW APPOINTMENT
4529,NEW APPOINTMENT
4530,OTHERS
4531,OTHERS
4532,PRIOR AUTHORIZATION
4533,REFILL
4534,MEDICATION RELATED
4535,NEW APPOINTMENT
4536,MEDICATION RELATED
4537,REFILL
4538,CANCELLATION
4539,PRIOR AUTHORIZATION
4540,MEDICATION RELATED
4541,MEDICATION RELATED
4542,PROVIDER
4543,PROVIDER
4544,MEDICATION RELATED
4545,PROVIDER
4546,SYMPTOMS
4547,LAB RESULTS
4548,QUERY ON CURRENT APPOINTMENT
4549,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4550,REFILL
4551,MEDICATION RELATED
4552,LAB RESULTS
4553,NEW APPOINTMENT
4554,REFILL
4555,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4556,MEDICATION RELATED
4557,OTHERS
4558,OTHERS
4559,REFILL
4560,NEW APPOINTMENT
4561,OTHERS
4562,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4563,NEW APPOINTMENT
4564,OTHERS
4565,NEW APPOINTMENT
4566,REFILL
4567,NEW APPOINTMENT
4568,OTHERS
4569,NEW APPOINTMENT
4570,NEW APPOINTMENT
4571,NEW APPOINTMENT
4572,RUNNING LATE TO APPOINTMENT
4573,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4574,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4575,NEW APPOINTMENT
4576,NEW APPOINTMENT
4577,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4578,OTHERS
4579,MEDICATION RELATED
4580,NEW APPOINTMENT
4581,REFILL
4582,REFILL
4583,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4584,MEDICATION RELATED
4585,REFILL
4586,OTHERS
4587,LAB RESULTS
4588,OTHERS
4589,REFILL
4590,MEDICATION RELATED
4591,LAB RESULTS
4592,REFILL
4593,LAB RESULTS
4594,REFILL
4595,REFILL
4596,REFILL
4597,REFILL
4598,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4599,LAB RESULTS
4600,MEDICATION RELATED
4601,MEDICATION RELATED
4602,MEDICATION RELATED
4603,MEDICATION RELATED
4604,REFILL
4605,RUNNING LATE TO APPOINTMENT
4606,MEDICATION RELATED
4607,PROVIDER
4608,OTHERS
4609,OTHERS
4610,MEDICATION RELATED
4611,REFILL
4612,PRIOR AUTHORIZATION
4613,NEW APPOINTMENT
4614,OTHERS
4615,RUNNING LATE TO APPOINTMENT
4616,REFILL
4617,CHANGE OF PROVIDER
4618,MEDICATION RELATED
4619,REFILL
4620,REFILL
4621,QUERIES FROM PHARMACY
4622,MEDICATION RELATED
4623,REFILL
4624,MEDICATION RELATED
4625,MEDICATION RELATED
4626,MEDICATION RELATED
4627,MEDICATION RELATED
4628,REFILL
4629,REFILL
4630,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4631,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4632,CHANGE OF PROVIDER
4633,PROVIDER
4634,PROVIDER
4635,NEW APPOINTMENT
4636,REFILL
4637,MEDICATION RELATED
4638,CANCELLATION
4639,REFILL
4640,NEW APPOINTMENT
4641,OTHERS
4642,CHANGE OF PROVIDER
4643,FOLLOW UP ON PREVIOUS REQUEST
4644,PROVIDER
4645,NEW APPOINTMENT
4646,NEW APPOINTMENT
4647,RUNNING LATE TO APPOINTMENT
4648,NEW APPOINTMENT
4649,PROVIDER
4650,OTHERS
4651,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4652,REFILL
4653,MEDICATION RELATED
4654,REFILL
4655,LAB RESULTS
4656,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4657,MEDICATION RELATED
4658,QUERIES FROM PHARMACY
4659,NEW APPOINTMENT
4660,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4661,MEDICATION RELATED
4662,REFILL
4663,MEDICATION RELATED
4664,NEW APPOINTMENT
4665,REFILL
4666,SYMPTOMS
4667,LAB RESULTS
4668,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4669,NEW APPOINTMENT
4670,MEDICATION RELATED
4671,NEW APPOINTMENT
4672,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4673,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4674,REFILL
4675,MEDICATION RELATED
4676,NEW APPOINTMENT
4677,MEDICATION RELATED
4678,NEW APPOINTMENT
4679,MEDICATION RELATED
4680,MEDICATION RELATED
4681,OTHERS
4682,PROVIDER
4683,MEDICATION RELATED
4684,NEW APPOINTMENT
4685,REFILL
4686,QUERIES FROM PHARMACY
4687,OTHERS
4688,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4689,REFILL
4690,OTHERS
4691,QUERIES FROM PHARMACY
4692,LAB RESULTS
4693,MEDICATION RELATED
4694,OTHERS
4695,NEW APPOINTMENT
4696,MEDICATION RELATED
4697,MEDICATION RELATED
4698,MEDICATION RELATED
4699,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4700,MEDICATION RELATED
4701,NEW APPOINTMENT
4702,MEDICATION RELATED
4703,REFILL
4704,OTHERS
4705,CANCELLATION
4706,OTHERS
4707,RESCHEDULING
4708,MEDICATION RELATED
4709,REFILL
4710,OTHERS
4711,NEW APPOINTMENT
4712,MEDICATION RELATED
4713,OTHERS
4714,MEDICATION RELATED
4715,MEDICATION RELATED
4716,MEDICATION RELATED
4717,REFILL
4718,MEDICATION RELATED
4719,OTHERS
4720,NEW APPOINTMENT
4721,MEDICATION RELATED
4722,PROVIDER
4723,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4724,OTHERS
4725,NEW APPOINTMENT
4726,REFILL
4727,MEDICATION RELATED
4728,FOLLOW UP ON PREVIOUS REQUEST
4729,NEW APPOINTMENT
4730,OTHERS
4731,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4732,REFILL
4733,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4734,OTHERS
4735,LAB RESULTS
4736,NEW APPOINTMENT
4737,MEDICATION RELATED
4738,REFILL
4739,NEW APPOINTMENT
4740,OTHERS
4741,PRIOR AUTHORIZATION
4742,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4743,NEW APPOINTMENT
4744,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4745,PRIOR AUTHORIZATION
4746,LAB RESULTS
4747,MEDICATION RELATED
4748,MEDICATION RELATED
4749,OTHERS
4750,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4751,MEDICATION RELATED
4752,REFILL
4753,REFILL
4754,NEW APPOINTMENT
4755,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4756,REFILL
4757,REFILL
4758,CHANGE OF PROVIDER
4759,OTHERS
4760,NEW APPOINTMENT
4761,MEDICATION RELATED
4762,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4763,LAB RESULTS
4764,QUERIES FROM PHARMACY
4765,MEDICATION RELATED
4766,OTHERS
4767,OTHERS
4768,NEW APPOINTMENT
4769,MEDICATION RELATED
4770,PROVIDER
4771,NEW APPOINTMENT
4772,REFILL
4773,NEW APPOINTMENT
4774,REFILL
4775,REFILL
4776,OTHERS
4777,MEDICATION RELATED
4778,MEDICATION RELATED
4779,REFILL
4780,OTHERS
4781,PROVIDER
4782,REFILL
4783,MEDICATION RELATED
4784,NEW APPOINTMENT
4785,MEDICATION RELATED
4786,NEW APPOINTMENT
4787,LAB RESULTS
4788,PRIOR AUTHORIZATION
4789,NEW APPOINTMENT
4790,MEDICATION RELATED
4791,MEDICATION RELATED
4792,NEW APPOINTMENT
4793,RUNNING LATE TO APPOINTMENT
4794,NEW APPOINTMENT
4795,NEW APPOINTMENT
4796,OTHERS
4797,OTHERS
4798,MEDICATION RELATED
4799,REFILL
4800,NEW APPOINTMENT
4801,PROVIDER
4802,LAB RESULTS
4803,FOLLOW UP ON PREVIOUS REQUEST
4804,LAB RESULTS
4805,MEDICATION RELATED
4806,OTHERS
4807,OTHERS
4808,REFILL
4809,OTHERS
4810,NEW APPOINTMENT
4811,MEDICATION RELATED
4812,QUERIES FROM PHARMACY
4813,OTHERS
4814,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4815,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4816,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4817,LAB RESULTS
4818,OTHERS
4819,NEW APPOINTMENT
4820,MEDICATION RELATED
4821,OTHERS
4822,NEW APPOINTMENT
4823,MEDICATION RELATED
4824,REFILL
4825,REFILL
4826,MEDICATION RELATED
4827,QUERIES FROM PHARMACY
4828,OTHERS
4829,REFILL
4830,REFILL
4831,REFILL
4832,LAB RESULTS
4833,REFILL
4834,REFILL
4835,OTHERS
4836,NEW APPOINTMENT
4837,NEW APPOINTMENT
4838,CHANGE OF PROVIDER
4839,MEDICATION RELATED
4840,REFILL
4841,MEDICATION RELATED
4842,PRIOR AUTHORIZATION
4843,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4844,CANCELLATION
4845,LAB RESULTS
4846,PROVIDER
4847,MEDICATION RELATED
4848,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4849,NEW APPOINTMENT
4850,REFILL
4851,REFILL
4852,REFILL
4853,NEW APPOINTMENT
4854,CANCELLATION
4855,REFILL
4856,LAB RESULTS
4857,NEW APPOINTMENT
4858,OTHERS
4859,MEDICATION RELATED
4860,LAB RESULTS
4861,REFILL
4862,REFILL
4863,MEDICATION RELATED
4864,MEDICATION RELATED
4865,NEW APPOINTMENT
4866,CHANGE OF PROVIDER
4867,REFILL
4868,NEW APPOINTMENT
4869,NEW APPOINTMENT
4870,QUERIES FROM PHARMACY
4871,NEW APPOINTMENT
4872,RESCHEDULING
4873,OTHERS
4874,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4875,NEW APPOINTMENT
4876,OTHERS
4877,MEDICATION RELATED
4878,NEW APPOINTMENT
4879,NEW APPOINTMENT
4880,REFILL
4881,NEW APPOINTMENT
4882,NEW APPOINTMENT
4883,MEDICATION RELATED
4884,MEDICATION RELATED
4885,MEDICATION RELATED
4886,MEDICATION RELATED
4887,OTHERS
4888,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4889,MEDICATION RELATED
4890,REFILL
4891,NEW APPOINTMENT
4892,NEW APPOINTMENT
4893,NEW APPOINTMENT
4894,NEW APPOINTMENT
4895,NEW APPOINTMENT
4896,NEW APPOINTMENT
4897,REFILL
4898,REFILL
4899,CANCELLATION
4900,LAB RESULTS
4901,NEW APPOINTMENT
4902,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4903,NEW APPOINTMENT
4904,NEW APPOINTMENT
4905,NEW APPOINTMENT
4906,REFILL
4907,REFILL
4908,MEDICATION RELATED
4909,FOLLOW UP ON PREVIOUS REQUEST
4910,MEDICATION RELATED
4911,MEDICATION RELATED
4912,OTHERS
4913,NEW APPOINTMENT
4914,NEW APPOINTMENT
4915,OTHERS
4916,MEDICATION RELATED
4917,NEW APPOINTMENT
4918,MEDICATION RELATED
4919,NEW APPOINTMENT
4920,NEW APPOINTMENT
4921,QUERIES FROM PHARMACY
4922,MEDICATION RELATED
4923,NEW APPOINTMENT
4924,NEW APPOINTMENT
4925,NEW APPOINTMENT
4926,RESCHEDULING
4927,MEDICATION RELATED
4928,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4929,OTHERS
4930,RESCHEDULING
4931,LAB RESULTS
4932,QUERY ON CURRENT APPOINTMENT
4933,OTHERS
4934,OTHERS
4935,MEDICATION RELATED
4936,PROVIDER
4937,REFILL
4938,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4939,MEDICATION RELATED
4940,NEW APPOINTMENT
4941,MEDICATION RELATED
4942,MEDICATION RELATED
4943,MEDICATION RELATED
4944,NEW APPOINTMENT
4945,REFILL
4946,MEDICATION RELATED
4947,NEW APPOINTMENT
4948,PRIOR AUTHORIZATION
4949,NEW APPOINTMENT
4950,MEDICATION RELATED
4951,MEDICATION RELATED
4952,REFILL
4953,PRIOR AUTHORIZATION
4954,OTHERS
4955,MEDICATION RELATED
4956,REFILL
4957,NEW APPOINTMENT
4958,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4959,CHANGE OF PROVIDER
4960,MEDICATION RELATED
4961,MEDICATION RELATED
4962,SYMPTOMS
4963,REFILL
4964,MEDICATION RELATED
4965,NEW APPOINTMENT
4966,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4967,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4968,NEW APPOINTMENT
4969,RESCHEDULING
4970,MEDICATION RELATED
4971,NEW APPOINTMENT
4972,OTHERS
4973,PRIOR AUTHORIZATION
4974,NEW APPOINTMENT
4975,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
4976,NEW APPOINTMENT
4977,NEW APPOINTMENT
4978,NEW APPOINTMENT
4979,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
4980,MEDICATION RELATED
4981,QUERIES FROM PHARMACY
4982,REFILL
4983,REFILL
4984,QUERIES FROM PHARMACY
4985,PROVIDER
4986,CANCELLATION
4987,OTHERS
4988,LAB RESULTS
4989,REFILL
4990,PRIOR AUTHORIZATION
4991,MEDICATION RELATED
4992,REFILL
4993,MEDICATION RELATED
4994,OTHERS
4995,OTHERS
4996,MEDICATION RELATED
4997,NEW APPOINTMENT
4998,NEW APPOINTMENT
4999,CANCELLATION
5000,MEDICATION RELATED
5001,QUERIES FROM PHARMACY
5002,REFILL
5003,NEW APPOINTMENT
5004,NEW APPOINTMENT
5005,OTHERS
5006,REFILL
5007,OTHERS
5008,MEDICATION RELATED
5009,REFILL
5010,MEDICATION RELATED
5011,NEW APPOINTMENT
5012,MEDICATION RELATED
5013,RESCHEDULING
5014,PRIOR AUTHORIZATION
5015,REFILL
5016,MEDICATION RELATED
5017,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5018,OTHERS
5019,PROVIDER
5020,MEDICATION RELATED
5021,RUNNING LATE TO APPOINTMENT
5022,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5023,NEW APPOINTMENT
5024,OTHERS
5025,REFILL
5026,REFILL
5027,REFILL
5028,NEW APPOINTMENT
5029,NEW APPOINTMENT
5030,MEDICATION RELATED
5031,PROVIDER
5032,REFILL
5033,CANCELLATION
5034,QUERIES FROM PHARMACY
5035,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5036,NEW APPOINTMENT
5037,NEW APPOINTMENT
5038,NEW APPOINTMENT
5039,REFILL
5040,RESCHEDULING
5041,OTHERS
5042,OTHERS
5043,MEDICATION RELATED
5044,OTHERS
5045,MEDICATION RELATED
5046,MEDICATION RELATED
5047,NEW APPOINTMENT
5048,MEDICATION RELATED
5049,MEDICATION RELATED
5050,OTHERS
5051,NEW APPOINTMENT
5052,OTHERS
5053,MEDICATION RELATED
5054,QUERIES FROM PHARMACY
5055,NEW APPOINTMENT
5056,REFILL
5057,MEDICATION RELATED
5058,FOLLOW UP ON PREVIOUS REQUEST
5059,MEDICATION RELATED
5060,MEDICATION RELATED
5061,OTHERS
5062,REFILL
5063,OTHERS
5064,REFILL
5065,MEDICATION RELATED
5066,CHANGE OF PROVIDER
5067,REFILL
5068,RESCHEDULING
5069,RESCHEDULING
5070,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
5071,MEDICATION RELATED
5072,MEDICATION RELATED
5073,REFILL
5074,REFILL
5075,NEW APPOINTMENT
5076,MEDICATION RELATED
5077,OTHERS
5078,NEW APPOINTMENT
5079,MEDICATION RELATED
5080,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5081,NEW APPOINTMENT
5082,RESCHEDULING
5083,PRIOR AUTHORIZATION
5084,NEW APPOINTMENT
5085,OTHERS
5086,MEDICATION RELATED
5087,REFILL
5088,REFILL
5089,MEDICATION RELATED
5090,CHANGE OF PROVIDER
5091,QUERIES FROM PHARMACY
5092,OTHERS
5093,NEW APPOINTMENT
5094,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5095,NEW APPOINTMENT
5096,NEW APPOINTMENT
5097,REFILL
5098,MEDICATION RELATED
5099,LAB RESULTS
5100,OTHERS
5101,REFILL
5102,MEDICATION RELATED
5103,PROVIDER
5104,OTHERS
5105,PROVIDER
5106,REFILL
5107,MEDICATION RELATED
5108,OTHERS
5109,QUERIES FROM PHARMACY
5110,REFILL
5111,REFILL
5112,OTHERS
5113,MEDICATION RELATED
5114,LAB RESULTS
5115,NEW APPOINTMENT
5116,MEDICATION RELATED
5117,NEW APPOINTMENT
5118,LAB RESULTS
5119,REFILL
5120,NEW APPOINTMENT
5121,MEDICATION RELATED
5122,PROVIDER
5123,MEDICATION RELATED
5124,MEDICATION RELATED
5125,RESCHEDULING
5126,NEW APPOINTMENT
5127,REFILL
5128,LAB RESULTS
5129,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5130,RESCHEDULING
5131,NEW APPOINTMENT
5132,CHANGE OF PROVIDER
5133,OTHERS
5134,MEDICATION RELATED
5135,MEDICATION RELATED
5136,MEDICATION RELATED
5137,MEDICATION RELATED
5138,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5139,NEW APPOINTMENT
5140,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5141,REFILL
5142,NEW APPOINTMENT
5143,MEDICATION RELATED
5144,"SHARING OF LAB RECORDS (FAX, E-MAIL, ETC.)"
5145,NEW APPOINTMENT
5146,MEDICATION RELATED
5147,MEDICATION RELATED
5148,NEW APPOINTMENT
5149,NEW APPOINTMENT
5150,NEW APPOINTMENT
5151,PRIOR AUTHORIZATION
5152,OTHERS
5153,NEW APPOINTMENT
5154,LAB RESULTS
5155,CANCELLATION
5156,OTHERS
5157,MEDICATION RELATED
5158,MEDICATION RELATED
5159,MEDICATION RELATED
5160,MEDICATION RELATED
5161,MEDICATION RELATED
5162,OTHERS
5163,REFILL
5164,NEW APPOINTMENT
5165,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5166,LAB RESULTS
5167,NEW APPOINTMENT
5168,REFILL
5169,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5170,MEDICATION RELATED
5171,OTHERS
5172,REFILL
5173,MEDICATION RELATED
5174,NEW APPOINTMENT
5175,REFILL
5176,QUERIES FROM PHARMACY
5177,PRIOR AUTHORIZATION
5178,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5179,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5180,MEDICATION RELATED
5181,QUERIES FROM PHARMACY
5182,RUNNING LATE TO APPOINTMENT
5183,REFILL
5184,REFILL
5185,PRIOR AUTHORIZATION
5186,REFILL
5187,NEW APPOINTMENT
5188,MEDICATION RELATED
5189,NEW APPOINTMENT
5190,MEDICATION RELATED
5191,MEDICATION RELATED
5192,NEW APPOINTMENT
5193,NEW APPOINTMENT
5194,MEDICATION RELATED
5195,REFILL
5196,LAB RESULTS
5197,CHANGE OF PROVIDER
5198,MEDICATION RELATED
5199,REFILL
5200,NEW APPOINTMENT
5201,MEDICATION RELATED
5202,QUERIES FROM PHARMACY
5203,MEDICATION RELATED
5204,NEW APPOINTMENT
5205,LAB RESULTS
5206,OTHERS
5207,NEW APPOINTMENT
5208,REFILL
5209,REFILL
5210,REFILL
5211,NEW APPOINTMENT
5212,OTHERS
5213,NEW APPOINTMENT
5214,PRIOR AUTHORIZATION
5215,MEDICATION RELATED
5216,OTHERS
5217,REFILL
5218,PRIOR AUTHORIZATION
5219,REFILL
5220,REFILL
5221,REFILL
5222,REFILL
5223,MEDICATION RELATED
5224,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5225,PROVIDER
5226,SYMPTOMS
5227,REFILL
5228,NEW APPOINTMENT
5229,QUERIES FROM INSURANCE FIRM
5230,OTHERS
5231,CHANGE OF PROVIDER
5232,OTHERS
5233,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5234,QUERIES FROM PHARMACY
5235,OTHERS
5236,NEW APPOINTMENT
5237,OTHERS
5238,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5239,RESCHEDULING
5240,NEW APPOINTMENT
5241,"SHARING OF HEALTH RECORDS (FAX, E-MAIL, ETC.)"
5242,REFILL
5243,REFILL
5244,NEW APPOINTMENT
5245,PROVIDER
5246,NEW APPOINTMENT
5247,MEDICATION RELATED
5248,RESCHEDULING
5249,NEW APPOINTMENT
5250,NEW APPOINTMENT
5251,PROVIDER
5252,REFILL
5253,NEW APPOINTMENT
5254,MEDICATION RELATED
5255,QUERIES FROM PHARMACY
5256,MEDICATION RELATED
5257,MEDICATION RELATED
5258,OTHERS
5259,NEW APPOINTMENT
5260,NEW APPOINTMENT
